index,data,is_discord
58543,-0.50999999,N
58544,-0.52999997,N
58545,-0.52999997,N
58546,-0.46000001,N
58547,-0.28,N
58548,-0.18000001,N
58549,-0.25,N
58550,-0.41,N
58551,-0.47999999,N
58552,-0.34999999,N
58553,-0.18000001,N
58554,-0.050000001,N
58555,-0.050000001,N
58556,-0.15000001,N
58557,-0.30000001,N
58558,-0.33000001,N
58559,-0.27000001,N
58560,-0.28,N
58561,-0.43000001,N
58562,-0.57999998,N
58563,-0.57999998,N
58564,-0.49000001,N
58565,-0.47999999,N
58566,-0.51999998,N
58567,-0.47999999,N
58568,-0.31999999,N
58569,-0.22,N
58570,-0.23999999,N
58571,-0.23,N
58572,-0.15000001,N
58573,-0.15000001,N
58574,-0.30000001,N
58575,-0.38999999,N
58576,-0.25,N
58577,-0.039999999,N
58578,0,N
58579,-0.090000004,N
58580,-0.12,N
58581,-0.050000001,N
58582,-0.039999999,N
58583,-0.17,N
58584,-0.28,N
58585,-0.25,N
58586,-0.19,N
58587,-0.23999999,N
58588,-0.31,N
58589,-0.25999999,N
58590,-0.16,N
58591,-0.19,N
58592,-0.31999999,N
58593,-0.38999999,N
58594,-0.33000001,N
58595,-0.23,N
58596,-0.22,N
58597,-0.28999999,N
58598,-0.30000001,N
58599,-0.25999999,N
58600,-0.23,N
58601,-0.23,N
58602,-0.28,N
58603,-0.34,N
58604,-0.33000001,N
58605,-0.19,N
58606,0.029999999,N
58607,0.20999999,N
58608,0.22,N
58609,0.17,N
58610,0.15000001,N
58611,0.15000001,N
58612,0.07,N
58613,-0.07,N
58614,-0.16,N
58615,-0.15000001,N
58616,-0.13,N
58617,-0.17,N
58618,-0.20999999,N
58619,-0.20999999,N
58620,-0.2,N
58621,-0.20999999,N
58622,-0.18000001,N
58623,-0.12,N
58624,0.079999998,N
58625,-0.059999999,N
58626,-0.079999998,N
58627,0,N
58628,-0.039999999,N
58629,-0.20999999,N
58630,-0.28999999,N
58631,-0.15000001,N
58632,0.02,N
58633,-0.0099999998,N
58634,-0.12,N
58635,-0.079999998,N
58636,0.050000001,N
58637,0.07,N
58638,-0.14,N
58639,-0.37,N
58640,-0.41999999,N
58641,-0.28999999,N
58642,-0.11,N
58643,0.029999999,N
58644,0.15000001,N
58645,0.23,N
58646,0.27000001,N
58647,0.34999999,N
58648,0.46000001,N
58649,0.5,N
58650,0.46000001,N
58651,0.47,N
58652,0.55000001,N
58653,0.61000001,N
58654,0.51999998,N
58655,0.33000001,N
58656,0.28999999,N
58657,0.34999999,N
58658,0.28,N
58659,0.079999998,N
58660,-0.0099999998,N
58661,0.14,N
58662,0.34,N
58663,0.37,N
58664,0.2,N
58665,0.050000001,N
58666,0,N
58667,0.0099999998,N
58668,0.11,N
58669,0.22,N
58670,0.28999999,N
58671,0.25999999,N
58672,0.25,N
58673,0.37,N
58674,0.54000002,N
58675,0.61000001,N
58676,0.55000001,N
58677,0.41,N
58678,0.27000001,N
58679,0.050000001,N
58680,-0.25999999,N
58681,-0.47999999,N
58682,-0.44999999,N
58683,-0.31999999,N
58684,-0.34,N
58685,-0.50999999,N
58686,-0.64999998,N
58687,-0.73000002,N
58688,-0.75999999,N
58689,-0.81999999,N
58690,-0.87,N
58691,-0.88999999,N
58692,-1,N
58693,-1.13,N
58694,-1.09,N
58695,-0.86000001,N
58696,-0.58999997,N
58697,-0.49000001,N
58698,-0.43000001,N
58699,-0.25,N
58700,-0.02,N
58701,0.1,N
58702,0.079999998,N
58703,0.1,N
58704,0.20999999,N
58705,0.18000001,N
58706,0,N
58707,-0.13,N
58708,-0.059999999,N
58709,0.079999998,N
58710,0.059999999,N
58711,-0.050000001,N
58712,-0.039999999,N
58713,0.050000001,N
58714,0.14,N
58715,0.19,N
58716,0.28,N
58717,0.38,N
58718,0.36000001,N
58719,0.25999999,N
58720,0.23,N
58721,0.36000001,N
58722,0.50999999,N
58723,0.56,N
58724,0.58999997,N
58725,0.69999999,N
58726,0.77999997,N
58727,0.70999998,N
58728,0.60000002,N
58729,0.62,N
58730,0.74000001,N
58731,0.77999997,N
58732,0.72000003,N
58733,0.73000002,N
58734,0.80000001,N
58735,0.81,N
58736,0.67000002,N
58737,0.56,N
58738,0.56,N
58739,0.56,N
58740,0.51999998,N
58741,0.52999997,N
58742,0.64999998,N
58743,0.68000001,N
58744,0.51999998,N
58745,0.34,N
58746,0.44,N
58747,0.68000001,N
58748,0.77999997,N
58749,0.74000001,N
58750,0.69999999,N
58751,0.68000001,N
58752,0.60000002,N
58753,0.47999999,N
58754,0.49000001,N
58755,0.64999998,N
58756,0.76999998,N
58757,0.76999998,N
58758,0.76999998,N
58759,0.82999998,N
58760,0.87,N
58761,0.80000001,N
58762,0.64999998,N
58763,0.56999999,N
58764,0.54000002,N
58765,0.44999999,N
58766,0.31999999,N
58767,0.33000001,N
58768,0.44,N
58769,0.44999999,N
58770,0.31,N
58771,0.19,N
58772,0.23,N
58773,0.30000001,N
58774,0.25,N
58775,0.16,N
58776,0.2,N
58777,0.34,N
58778,0.40000001,N
58779,0.36000001,N
58780,0.40000001,N
58781,0.49000001,N
58782,0.44999999,N
58783,0.33000001,N
58784,0.30000001,N
58785,0.40000001,N
58786,0.47,N
58787,0.40000001,N
58788,0.33000001,N
58789,0.38999999,N
58790,0.44,N
58791,0.34999999,N
58792,0.23999999,N
58793,0.28999999,N
58794,0.41,N
58795,0.38,N
58796,0.2,N
58797,0.11,N
58798,0.15000001,N
58799,0.17,N
58800,0.059999999,N
58801,0.02,N
58802,0.14,N
58803,0.28,N
58804,0.30000001,N
58805,0.34999999,N
58806,0.51999998,N
58807,0.70999998,N
58808,0.69,N
58809,0.56,N
58810,0.56,N
58811,0.69999999,N
58812,0.81999999,N
58813,0.88999999,N
58814,0.97000003,N
58815,1.04,N
58816,0.91000003,N
58817,0.68000001,N
58818,0.56999999,N
58819,0.68000001,N
58820,0.77999997,N
58821,0.69999999,N
58822,0.54000002,N
58823,0.51999998,N
58824,0.61000001,N
58825,0.63,N
58826,0.56,N
58827,0.50999999,N
58828,0.51999998,N
58829,0.50999999,N
58830,0.44999999,N
58831,0.43000001,N
58832,0.50999999,N
58833,0.55000001,N
58834,0.47,N
58835,0.38999999,N
58836,0.41999999,N
58837,0.47999999,N
58838,0.47,N
58839,0.41999999,N
58840,0.49000001,N
58841,0.57999998,N
58842,0.55000001,N
58843,0.44999999,N
58844,0.44,N
58845,0.44999999,N
58846,0.38999999,N
58847,0.22,N
58848,0.19,N
58849,0.33000001,N
58850,0.52999997,N
58851,0.54000002,N
58852,0.37,N
58853,0.25,N
58854,0.23999999,N
58855,0.31,N
58856,0.41999999,N
58857,0.58999997,N
58858,0.75999999,N
58859,0.76999998,N
58860,0.72000003,N
58861,0.76999998,N
58862,0.92000002,N
58863,0.94999999,N
58864,0.77999997,N
58865,0.63,N
58866,0.63999999,N
58867,0.69,N
58868,0.63,N
58869,0.58999997,N
58870,0.64999998,N
58871,0.74000001,N
58872,0.75,N
58873,0.69,N
58874,0.69999999,N
58875,0.72000003,N
58876,0.62,N
58877,0.46000001,N
58878,0.44999999,N
58879,0.58999997,N
58880,-0.20999999,N
58881,-0.23999999,N
58882,-0.17,N
58883,-0.079999998,N
58884,-0.13,N
58885,-0.25,N
58886,-0.22,N
58887,-0.039999999,N
58888,0.02,N
58889,-0.059999999,N
58890,-0.11,N
58891,0.039999999,N
58892,0.17,N
58893,0.11,N
58894,0.0099999998,N
58895,-0.0099999998,N
58896,0.12,N
58897,0.2,N
58898,0.22,N
58899,0.16,N
58900,0.050000001,N
58901,-0.090000004,N
58902,-0.13,N
58903,-0.029999999,N
58904,0.13,N
58905,0.18000001,N
58906,0.13,N
58907,0.059999999,N
58908,-0.02,N
58909,-0.15000001,N
58910,-0.30000001,N
58911,-0.31,N
58912,-0.13,N
58913,-0.029999999,N
58914,-0.19,N
58915,-0.38,N
58916,-0.28999999,N
58917,0.0099999998,N
58918,0.2,N
58919,0.14,N
58920,0.029999999,N
58921,0,N
58922,-0.02,N
58923,-0.1,N
58924,-0.12,N
58925,-0.050000001,N
58926,-0.07,N
58927,-0.23999999,N
58928,-0.34999999,N
58929,-0.25,N
58930,-0.079999998,N
58931,-0.15000001,N
58932,-0.38,N
58933,-0.47,N
58934,-0.33000001,N
58935,-0.2,N
58936,-0.13,N
58937,-0.050000001,N
58938,0.1,N
58939,0.17,N
58940,0.12,N
58941,0.1,N
58942,0.23999999,N
58943,0.41,N
58944,0.46000001,N
58945,0.38,N
58946,0.31999999,N
58947,0.25,N
58948,0.039999999,N
58949,-0.27000001,N
58950,-0.44999999,N
58951,-0.44,N
58952,-0.38999999,N
58953,-0.37,N
58954,-0.36000001,N
58955,-0.31,N
58956,-0.22,N
58957,-0.079999998,N
58958,0.15000001,N
58959,0.38,N
58960,0.49000001,N
58961,0.44999999,N
58962,0.44999999,N
58963,0.69,N
58964,1.03,N
58965,1.16,N
58966,1.08,N
58967,1.04,N
58968,1.15,N
58969,1.28,N
58970,1.26,N
58971,1.17,N
58972,1.1,N
58973,1.01,N
58974,0.86000001,N
58975,0.72000003,N
58976,0.67000002,N
58977,0.67000002,N
58978,0.63,N
58979,0.56,N
58980,0.58999997,N
58981,0.73000002,N
58982,0.81,N
58983,0.83999997,N
58984,0.93000001,N
58985,1.14,N
58986,1.36,N
58987,1.54,N
58988,1.64,N
58989,1.78,N
58990,1.88,N
58991,1.95,N
58992,2.0699999,N
58993,2.25,N
58994,2.3900001,N
58995,2.3900001,N
58996,2.3800001,N
58997,2.4200001,N
58998,2.51,N
58999,2.47,N
59000,2.3499999,N
59001,2.3199999,N
59002,2.4000001,N
59003,2.4200001,N
59004,2.3800001,N
59005,2.4100001,N
59006,2.6099999,N
59007,2.79,N
59008,2.8,N
59009,2.78,N
59010,2.8499999,N
59011,2.99,N
59012,3.0599999,N
59013,3.03,N
59014,3.0799999,N
59015,3.1800001,N
59016,3.1400001,N
59017,2.99,N
59018,2.9100001,N
59019,2.9200001,N
59020,2.8699999,N
59021,2.6700001,N
59022,2.5,N
59023,2.48,N
59024,2.54,N
59025,2.47,N
59026,2.26,N
59027,2.0799999,N
59028,2,N
59029,1.96,N
59030,1.89,N
59031,1.84,N
59032,1.79,N
59033,1.6799999,N
59034,1.54,N
59035,1.48,N
59036,1.52,N
59037,1.52,N
59038,1.41,N
59039,1.28,N
59040,1.25,N
59041,1.25,N
59042,1.15,N
59043,0.98000002,N
59044,0.93000001,N
59045,0.97000003,N
59046,0.89999998,N
59047,0.70999998,N
59048,0.56999999,N
59049,0.55000001,N
59050,0.43000001,N
59051,0.18000001,N
59052,0.029999999,N
59053,0.12,N
59054,0.23999999,N
59055,0.20999999,N
59056,0.07,N
59057,0,N
59058,-0.02,N
59059,-0.079999998,N
59060,-0.20999999,N
59061,-0.36000001,N
59062,-0.44,N
59063,-0.41,N
59064,-0.36000001,N
59065,-0.33000001,N
59066,-0.36000001,N
59067,-0.50999999,N
59068,-0.67000002,N
59069,-0.73000002,N
59070,-0.62,N
59071,-0.50999999,N
59072,-0.55000001,N
59073,-0.69,N
59074,-0.72000003,N
59075,-0.67000002,N
59076,-0.73000002,N
59077,-0.88,N
59078,-0.91000003,N
59079,-0.75999999,N
59080,-0.62,N
59081,-0.64999998,N
59082,-0.66000003,N
59083,-0.57999998,N
59084,-0.50999999,N
59085,-0.60000002,N
59086,-0.74000001,N
59087,-0.81,N
59088,-0.80000001,N
59089,-0.76999998,N
59090,-0.72000003,N
59091,-0.56,N
59092,-0.41999999,N
59093,-0.46000001,N
59094,-0.63,N
59095,-0.75,N
59096,-0.74000001,N
59097,-0.73000002,N
59098,-0.81999999,N
59099,-0.94999999,N
59100,-1.03,N
59101,-1.1,N
59102,-1.2,N
59103,-1.2,N
59104,-1.11,N
59105,-1.02,N
59106,-1.14,N
59107,-1.29,N
59108,-1.27,N
59109,-1.1,N
59110,-0.98000002,N
59111,-1.03,N
59112,-1.14,N
59113,-1.13,N
59114,-1.01,N
59115,-0.89999998,N
59116,-0.83999997,N
59117,-0.77999997,N
59118,-0.76999998,N
59119,-0.81,N
59120,-0.87,N
59121,-0.88999999,N
59122,-0.89999998,N
59123,-1.04,N
59124,-1.23,N
59125,-1.3,N
59126,-1.3200001,N
59127,-1.46,N
59128,-1.6799999,N
59129,-1.76,N
59130,-1.52,N
59131,-1.25,N
59132,-1.22,N
59133,-1.4,N
59134,-1.5,N
59135,-1.38,N
59136,0.050000001,N
59137,-0.13,N
59138,-0.079999998,N
59139,0.1,N
59140,0.079999998,N
59141,-0.2,N
59142,-0.37,N
59143,-0.25999999,N
59144,-0.059999999,N
59145,-0.02,N
59146,-0.079999998,N
59147,-0.07,N
59148,-0.050000001,N
59149,-0.1,N
59150,-0.13,N
59151,0.0099999998,N
59152,0.20999999,N
59153,0.23999999,N
59154,0.14,N
59155,0.14,N
59156,0.23,N
59157,0.22,N
59158,0.050000001,N
59159,-0.079999998,N
59160,-0.059999999,N
59161,-0.07,N
59162,-0.2,N
59163,-0.25999999,N
59164,-0.16,N
59165,-0.1,N
59166,-0.20999999,N
59167,-0.31999999,N
59168,-0.23,N
59169,-0.02,N
59170,0.07,N
59171,-0.039999999,N
59172,-0.13,N
59173,-0.039999999,N
59174,0.090000004,N
59175,0.15000001,N
59176,0.2,N
59177,0.25999999,N
59178,0.25,N
59179,0.14,N
59180,0.039999999,N
59181,0.059999999,N
59182,0.11,N
59183,0.0099999998,N
59184,-0.18000001,N
59185,-0.27000001,N
59186,-0.25,N
59187,-0.23999999,N
59188,-0.28,N
59189,-0.25,N
59190,-0.19,N
59191,-0.22,N
59192,-0.30000001,N
59193,-0.34,N
59194,-0.28999999,N
59195,-0.30000001,N
59196,-0.38999999,N
59197,-0.36000001,N
59198,-0.079999998,N
59199,0.19,N
59200,0.15000001,N
59201,-0.13,N
59202,-0.25999999,N
59203,-0.19,N
59204,-0.14,N
59205,-0.31,N
59206,-0.50999999,N
59207,-0.58999997,N
59208,-0.56999999,N
59209,-0.57999998,N
59210,-0.57999998,N
59211,-0.47,N
59212,-0.38,N
59213,-0.44,N
59214,-0.52999997,N
59215,-0.47999999,N
59216,-0.34999999,N
59217,-0.30000001,N
59218,-0.28,N
59219,-0.20999999,N
59220,-0.13,N
59221,-0.14,N
59222,-0.14,N
59223,0.029999999,N
59224,0.31,N
59225,0.47,N
59226,0.44,N
59227,0.41,N
59228,0.56,N
59229,0.74000001,N
59230,0.69999999,N
59231,0.56,N
59232,0.57999998,N
59233,0.75,N
59234,0.76999998,N
59235,0.58999997,N
59236,0.47,N
59237,0.56,N
59238,0.67000002,N
59239,0.70999998,N
59240,0.79000002,N
59241,1.02,N
59242,1.15,N
59243,1.11,N
59244,1.04,N
59245,1.12,N
59246,1.21,N
59247,1.14,N
59248,1.0700001,N
59249,1.11,N
59250,1.17,N
59251,0.99000001,N
59252,0.68000001,N
59253,0.52999997,N
59254,0.60000002,N
59255,0.58999997,N
59256,0.33000001,N
59257,0.059999999,N
59258,0.039999999,N
59259,0.17,N
59260,0.17,N
59261,0.090000004,N
59262,0.1,N
59263,0.2,N
59264,0.2,N
59265,0.14,N
59266,0.28999999,N
59267,0.54000002,N
59268,0.61000001,N
59269,0.44999999,N
59270,0.38,N
59271,0.54000002,N
59272,0.72000003,N
59273,0.67000002,N
59274,0.46000001,N
59275,0.37,N
59276,0.38,N
59277,0.30000001,N
59278,0.16,N
59279,0.07,N
59280,0.039999999,N
59281,-0.12,N
59282,-0.33000001,N
59283,-0.38999999,N
59284,-0.28999999,N
59285,-0.25999999,N
59286,-0.38,N
59287,-0.50999999,N
59288,-0.58999997,N
59289,-0.63999999,N
59290,-0.69,N
59291,-0.57999998,N
59292,-0.31,N
59293,-0.12,N
59294,-0.22,N
59295,-0.46000001,N
59296,-0.47999999,N
59297,-0.36000001,N
59298,-0.36000001,N
59299,-0.47,N
59300,-0.44,N
59301,-0.23999999,N
59302,-0.13,N
59303,-0.23999999,N
59304,-0.37,N
59305,-0.28999999,N
59306,-0.14,N
59307,-0.16,N
59308,-0.28999999,N
59309,-0.33000001,N
59310,-0.20999999,N
59311,-0.11,N
59312,-0.079999998,N
59313,-0.029999999,N
59314,0.059999999,N
59315,0.059999999,N
59316,0.02,N
59317,0.12,N
59318,0.34,N
59319,0.44,N
59320,0.31,N
59321,0.15000001,N
59322,0.18000001,N
59323,0.28,N
59324,0.30000001,N
59325,0.31,N
59326,0.41,N
59327,0.55000001,N
59328,0.52999997,N
59329,0.38999999,N
59330,0.31999999,N
59331,0.37,N
59332,0.44,N
59333,0.41,N
59334,0.40000001,N
59335,0.47,N
59336,0.50999999,N
59337,0.47,N
59338,0.46000001,N
59339,0.63999999,N
59340,0.88999999,N
59341,0.99000001,N
59342,1,N
59343,1.03,N
59344,1.14,N
59345,1.15,N
59346,1.04,N
59347,0.97000003,N
59348,0.97000003,N
59349,0.87,N
59350,0.69999999,N
59351,0.62,N
59352,0.69999999,N
59353,0.76999998,N
59354,0.69,N
59355,0.56,N
59356,0.51999998,N
59357,0.54000002,N
59358,0.55000001,N
59359,0.56999999,N
59360,0.66000003,N
59361,0.70999998,N
59362,0.56,N
59363,0.36000001,N
59364,0.38999999,N
59365,0.66000003,N
59366,0.81999999,N
59367,0.73000002,N
59368,0.62,N
59369,0.77999997,N
59370,1.03,N
59371,1.11,N
59372,1.02,N
59373,0.99000001,N
59374,1.0700001,N
59375,1.11,N
59376,1.05,N
59377,1.0599999,N
59378,1.1799999,N
59379,1.24,N
59380,1.12,N
59381,1.08,N
59382,1.2,N
59383,1.3200001,N
59384,1.24,N
59385,1.03,N
59386,0.94999999,N
59387,0.98000002,N
59388,0.98000002,N
59389,0.92000002,N
59390,0.94999999,N
59391,1.09,N
59392,-0.14,N
59393,-0.090000004,N
59394,0.07,N
59395,0.1,N
59396,-0.15000001,N
59397,-0.34999999,N
59398,-0.22,N
59399,0.1,N
59400,0.2,N
59401,0.02,N
59402,-0.12,N
59403,-0.090000004,N
59404,0.02,N
59405,-0.02,N
59406,-0.07,N
59407,0,N
59408,0.12,N
59409,0.11,N
59410,0.039999999,N
59411,0.07,N
59412,0.13,N
59413,0.07,N
59414,-0.059999999,N
59415,-0.07,N
59416,0.029999999,N
59417,0,N
59418,-0.11,N
59419,-0.090000004,N
59420,0.11,N
59421,0.22,N
59422,0.1,N
59423,-0.0099999998,N
59424,0.13,N
59425,0.33000001,N
59426,0.34999999,N
59427,0.18000001,N
59428,0.13,N
59429,0.16,N
59430,0.079999998,N
59431,-0.07,N
59432,-0.13,N
59433,-0.029999999,N
59434,0.02,N
59435,0,N
59436,0.0099999998,N
59437,0.02,N
59438,0.02,N
59439,0.029999999,N
59440,0.2,N
59441,0.44999999,N
59442,0.54000002,N
59443,0.36000001,N
59444,0.17,N
59445,0.20999999,N
59446,0.43000001,N
59447,0.49000001,N
59448,0.33000001,N
59449,0.23999999,N
59450,0.25999999,N
59451,0.25999999,N
59452,0.11,N
59453,-0.07,N
59454,-0.07,N
59455,-0.029999999,N
59456,-0.1,N
59457,-0.28999999,N
59458,-0.47999999,N
59459,-0.73000002,N
59460,-1.04,N
59461,-1.22,N
59462,-1.15,N
59463,-0.97000003,N
59464,-0.94999999,N
59465,-0.95999998,N
59466,-0.77999997,N
59467,-0.40000001,N
59468,-0.19,N
59469,-0.16,N
59470,-0.11,N
59471,0.12,N
59472,0.38999999,N
59473,0.49000001,N
59474,0.54000002,N
59475,0.69,N
59476,0.81999999,N
59477,0.75999999,N
59478,0.57999998,N
59479,0.52999997,N
59480,0.66000003,N
59481,0.76999998,N
59482,0.72000003,N
59483,0.61000001,N
59484,0.55000001,N
59485,0.41999999,N
59486,0.27000001,N
59487,0.23999999,N
59488,0.41,N
59489,0.60000002,N
59490,0.54000002,N
59491,0.28999999,N
59492,0.1,N
59493,0.050000001,N
59494,0.02,N
59495,-0.07,N
59496,-0.079999998,N
59497,0.02,N
59498,0.12,N
59499,0.17,N
59500,0.31,N
59501,0.58999997,N
59502,0.76999998,N
59503,0.70999998,N
59504,0.56,N
59505,0.58999997,N
59506,0.75999999,N
59507,0.77999997,N
59508,0.63999999,N
59509,0.56,N
59510,0.55000001,N
59511,0.50999999,N
59512,0.44999999,N
59513,0.50999999,N
59514,0.61000001,N
59515,0.57999998,N
59516,0.46000001,N
59517,0.43000001,N
59518,0.5,N
59519,0.51999998,N
59520,0.40000001,N
59521,0.31,N
59522,0.44,N
59523,0.66000003,N
59524,0.70999998,N
59525,0.63999999,N
59526,0.67000002,N
59527,0.80000001,N
59528,0.88999999,N
59529,0.88,N
59530,0.82999998,N
59531,0.82999998,N
59532,0.77999997,N
59533,0.69999999,N
59534,0.72000003,N
59535,0.82999998,N
59536,0.88,N
59537,0.66000003,N
59538,0.36000001,N
59539,0.23999999,N
59540,0.31999999,N
59541,0.34,N
59542,0.25999999,N
59543,0.17,N
59544,0.12,N
59545,-0.039999999,N
59546,-0.22,N
59547,-0.23,N
59548,-0.02,N
59549,0.17,N
59550,0.20999999,N
59551,0.18000001,N
59552,0.27000001,N
59553,0.37,N
59554,0.31,N
59555,0.14,N
59556,0.13,N
59557,0.20999999,N
59558,0.27000001,N
59559,0.19,N
59560,0.17,N
59561,0.23,N
59562,0.23,N
59563,0.090000004,N
59564,0.0099999998,N
59565,0.02,N
59566,-0.02,N
59567,-0.18000001,N
59568,-0.27000001,N
59569,-0.15000001,N
59570,0.029999999,N
59571,0.050000001,N
59572,0.029999999,N
59573,0.090000004,N
59574,0.27000001,N
59575,0.34999999,N
59576,0.28,N
59577,0.25,N
59578,0.27000001,N
59579,0.25999999,N
59580,0.19,N
59581,0.14,N
59582,0.17,N
59583,0.17,N
59584,0.07,N
59585,0.02,N
59586,0.090000004,N
59587,0.15000001,N
59588,0.11,N
59589,0.039999999,N
59590,0.090000004,N
59591,0.23,N
59592,0.27000001,N
59593,0.19,N
59594,0.19,N
59595,0.28999999,N
59596,0.31999999,N
59597,0.25,N
59598,0.2,N
59599,0.34,N
59600,0.58999997,N
59601,0.66000003,N
59602,0.56,N
59603,0.43000001,N
59604,0.40000001,N
59605,0.38999999,N
59606,0.38,N
59607,0.40000001,N
59608,0.44999999,N
59609,0.38999999,N
59610,0.25,N
59611,0.19,N
59612,0.23999999,N
59613,0.20999999,N
59614,0.07,N
59615,-0.07,N
59616,-0.07,N
59617,-0.029999999,N
59618,-0.090000004,N
59619,-0.16,N
59620,-0.15000001,N
59621,-0.1,N
59622,-0.079999998,N
59623,-0.0099999998,N
59624,0.17,N
59625,0.37,N
59626,0.41999999,N
59627,0.31999999,N
59628,0.27000001,N
59629,0.31999999,N
59630,0.30000001,N
59631,0.20999999,N
59632,0.2,N
59633,0.36000001,N
59634,0.47,N
59635,0.33000001,N
59636,0.07,N
59637,0.02,N
59638,0.18000001,N
59639,0.40000001,N
59640,0.49000001,N
59641,0.52999997,N
59642,0.56,N
59643,0.56999999,N
59644,0.51999998,N
59645,0.5,N
59646,0.56,N
59647,0.52999997,N
59648,-0.039999999,N
59649,0.0099999998,N
59650,0.090000004,N
59651,0.07,N
59652,-0.029999999,N
59653,-0.15000001,N
59654,-0.23,N
59655,-0.28,N
59656,-0.34,N
59657,-0.28,N
59658,-0.11,N
59659,0.02,N
59660,-0.0099999998,N
59661,-0.13,N
59662,-0.12,N
59663,0.07,N
59664,0.19,N
59665,0.18000001,N
59666,0.17,N
59667,0.25999999,N
59668,0.28999999,N
59669,0.14,N
59670,-0.059999999,N
59671,-0.12,N
59672,-0.0099999998,N
59673,0.15000001,N
59674,0.25,N
59675,0.33000001,N
59676,0.41,N
59677,0.41,N
59678,0.38999999,N
59679,0.33000001,N
59680,0.30000001,N
59681,0.25999999,N
59682,0.20999999,N
59683,0.23999999,N
59684,0.34,N
59685,0.38999999,N
59686,0.25,N
59687,0.090000004,N
59688,0.029999999,N
59689,0.050000001,N
59690,0.039999999,N
59691,-0.059999999,N
59692,-0.12,N
59693,-0.050000001,N
59694,0.079999998,N
59695,0.14,N
59696,0.15000001,N
59697,0.14,N
59698,0.20999999,N
59699,0.38,N
59700,0.62,N
59701,0.79000002,N
59702,0.69999999,N
59703,0.41999999,N
59704,0.13,N
59705,0.02,N
59706,-0.1,N
59707,-0.31,N
59708,-0.56,N
59709,-0.66000003,N
59710,-0.69,N
59711,-0.86000001,N
59712,-1.11,N
59713,-1.28,N
59714,-1.3200001,N
59715,-1.37,N
59716,-1.55,N
59717,-1.6799999,N
59718,-1.5599999,N
59719,-1.26,N
59720,-0.98000002,N
59721,-0.75,N
59722,-0.47,N
59723,-0.20999999,N
59724,-0.050000001,N
59725,0.0099999998,N
59726,0.15000001,N
59727,0.31,N
59728,0.33000001,N
59729,0.23999999,N
59730,0.22,N
59731,0.36000001,N
59732,0.47,N
59733,0.37,N
59734,0.25,N
59735,0.23999999,N
59736,0.25999999,N
59737,0.19,N
59738,0.059999999,N
59739,0.02,N
59740,0.07,N
59741,0.090000004,N
59742,0.050000001,N
59743,0,N
59744,-0.0099999998,N
59745,0.0099999998,N
59746,0.029999999,N
59747,0.1,N
59748,0.2,N
59749,0.23999999,N
59750,0.19,N
59751,0.23,N
59752,0.38999999,N
59753,0.50999999,N
59754,0.46000001,N
59755,0.38,N
59756,0.47,N
59757,0.70999998,N
59758,0.86000001,N
59759,0.77999997,N
59760,0.58999997,N
59761,0.50999999,N
59762,0.58999997,N
59763,0.73000002,N
59764,0.76999998,N
59765,0.69,N
59766,0.60000002,N
59767,0.56,N
59768,0.56999999,N
59769,0.61000001,N
59770,0.63999999,N
59771,0.58999997,N
59772,0.51999998,N
59773,0.54000002,N
59774,0.63,N
59775,0.69999999,N
59776,0.63,N
59777,0.51999998,N
59778,0.5,N
59779,0.46000001,N
59780,0.34999999,N
59781,0.19,N
59782,0.12,N
59783,0.13,N
59784,0.17,N
59785,0.18000001,N
59786,0.16,N
59787,0.079999998,N
59788,-0.050000001,N
59789,-0.12,N
59790,-0.079999998,N
59791,0.0099999998,N
59792,0.029999999,N
59793,-0.07,N
59794,-0.17,N
59795,-0.19,N
59796,-0.17,N
59797,-0.11,N
59798,-0.050000001,N
59799,0.029999999,N
59800,0.079999998,N
59801,0,N
59802,-0.15000001,N
59803,-0.23,N
59804,-0.19,N
59805,-0.12,N
59806,-0.13,N
59807,-0.19,N
59808,-0.23999999,N
59809,-0.28999999,N
59810,-0.28999999,N
59811,-0.23999999,N
59812,-0.2,N
59813,-0.20999999,N
59814,-0.25,N
59815,-0.25999999,N
59816,-0.2,N
59817,-0.12,N
59818,-0.17,N
59819,-0.22,N
59820,-0.090000004,N
59821,0.16,N
59822,0.33000001,N
59823,0.25999999,N
59824,0.15000001,N
59825,0.20999999,N
59826,0.34,N
59827,0.41,N
59828,0.41999999,N
59829,0.36000001,N
59830,0.27000001,N
59831,0.17,N
59832,0.17,N
59833,0.33000001,N
59834,0.40000001,N
59835,0.25,N
59836,0.079999998,N
59837,0.059999999,N
59838,0.18000001,N
59839,0.25999999,N
59840,0.16,N
59841,0.0099999998,N
59842,-0.059999999,N
59843,-0.0099999998,N
59844,0.07,N
59845,0.12,N
59846,0.14,N
59847,0.18000001,N
59848,0.19,N
59849,0.19,N
59850,0.18000001,N
59851,0.16,N
59852,0.18000001,N
59853,0.25,N
59854,0.31999999,N
59855,0.30000001,N
59856,0.14,N
59857,-0.039999999,N
59858,-0.090000004,N
59859,-0.02,N
59860,0.02,N
59861,0.0099999998,N
59862,0.079999998,N
59863,0.20999999,N
59864,0.23,N
59865,0.029999999,N
59866,-0.14,N
59867,-0.14,N
59868,-0.07,N
59869,-0.079999998,N
59870,-0.11,N
59871,-0.12,N
59872,-0.079999998,N
59873,-0.090000004,N
59874,-0.18000001,N
59875,-0.23,N
59876,-0.15000001,N
59877,-0.050000001,N
