index,data,is_discord
3383,159.764184,N
3384,158.764184,N
3385,158.764184,N
3386,154.764184,N
3387,147.764184,N
3388,138.764184,N
3389,129.764184,N
3390,112.764184,N
3391,96.764184,N
3392,73.764184,N
3393,52.764184,N
3394,42.764184,N
3395,33.764184,N
3396,29.764184,N
3397,26.764184,N
3398,23.764184,N
3399,20.764184,N
3400,17.764184,N
3401,11.764184,N
3402,-5.235816,N
3403,-13.235816,N
3404,-14.235816,N
3405,-15.235816,N
3406,-14.235816,N
3407,-14.235816,N
3408,-10.235816,N
3409,-2.235816,N
3410,11.764184,N
3411,19.764184,N
3412,22.764184,N
3413,29.764184,N
3414,41.764184,N
3415,68.764184,N
3416,94.764184,N
3417,110.764184,N
3418,130.764184,N
3419,144.764184,N
3420,148.764184,N
3421,148.764184,N
3422,148.764184,N
3423,145.764184,N
3424,142.764184,N
3425,137.764184,N
3426,134.764184,N
3427,124.764184,N
3428,109.764184,N
3429,89.764184,N
3430,64.764184,N
3431,49.764184,N
3432,39.764184,N
3433,33.764184,N
3434,30.764184,N
3435,26.764184,N
3436,24.764184,N
3437,18.764184,N
3438,14.764184,N
3439,0.764184,N
3440,-11.235816,N
3441,-14.235816,N
3442,-16.235816,N
3443,-16.235816,N
3444,-15.235816,N
3445,-14.235816,N
3446,-14.235816,N
3447,-10.235816,N
3448,-6.235816,N
3449,-5.235816,N
3450,-0.235816,N
3451,12.764184,N
3452,32.764184,N
3453,55.764184,N
3454,83.764184,N
3455,100.764184,N
3456,117.764184,N
3457,127.764184,N
3458,127.764184,N
3459,127.764184,N
3460,127.764184,N
3461,127.764184,N
3462,127.764184,N
3463,125.764184,N
3464,118.764184,N
3465,105.764184,N
3466,80.764184,N
3467,58.764184,N
3468,47.764184,N
3469,38.764184,N
3470,35.764184,N
3471,30.764184,N
3472,29.764184,N
3473,27.764184,N
3474,24.764184,N
3475,15.764184,N
3476,-2.235816,N
3477,-10.235816,N
3478,-14.235816,N
3479,-14.235816,N
3480,-14.235816,N
3481,-15.235816,N
3482,-14.235816,N
3483,-14.235816,N
3484,-14.235816,N
3485,-14.235816,N
3486,-13.235816,N
3487,-14.235816,N
3488,-12.235816,N
3489,-0.235816,N
3490,20.764184,N
3491,39.764184,N
3492,57.764184,N
3493,76.764184,N
3494,81.764184,N
3495,83.764184,N
3496,86.764184,N
3497,88.764184,N
3498,88.764184,N
3499,88.764184,N
3500,88.764184,N
3501,87.764184,N
3502,88.764184,N
3503,73.764184,N
3504,49.764184,N
3505,35.764184,N
3506,24.764184,N
3507,21.764184,N
3508,21.764184,N
3509,19.764184,N
3510,19.764184,N
3511,17.764184,N
3512,16.764184,N
3513,2.764184,N
3514,-10.235816,N
3515,-13.235816,N
3516,-14.235816,N
3517,-14.235816,N
3518,-15.235816,N
3519,-15.235816,N
3520,-14.235816,N
3521,-15.235816,N
3522,-16.235816,N
3523,-16.235816,N
3524,-18.235816,N
3525,-21.235816,N
3526,-21.235816,N
3527,-21.235816,N
3528,-21.235816,N
3529,-21.235816,N
3530,-21.235816,N
3531,-21.235816,N
3532,-21.235816,N
3533,-21.235816,N
3534,-22.235816,N
3535,-23.235816,N
3536,-24.235816,N
3537,-24.235816,N
3538,-23.235816,N
3539,-20.235816,N
3540,-14.235816,N
3541,-3.235816,N
3542,8.764184,N
3543,10.764184,N
3544,14.764184,N
3545,21.764184,N
3546,32.764184,N
3547,44.764184,N
3548,51.764184,N
3549,53.764184,N
3550,52.764184,N
3551,53.764184,N
3552,48.764184,N
3553,37.764184,N
3554,24.764184,N
3555,18.764184,N
3556,17.764184,N
3557,14.764184,N
3558,15.764184,N
3559,14.764184,N
3560,15.764184,N
3561,9.764184,N
3562,-3.235816,N
3563,-9.235816,N
3564,-11.235816,N
3565,-11.235816,N
3566,-12.235816,N
3567,-12.235816,N
3568,-12.235816,N
3569,-13.235816,N
3570,-13.235816,N
3571,-15.235816,N
3572,-16.235816,N
3573,-16.235816,N
3574,-15.235816,N
3575,-15.235816,N
3576,-14.235816,N
3577,-14.235816,N
3578,-11.235816,N
3579,-9.235816,N
3580,-7.235816,N
3581,-6.235816,N
3582,1.764184,N
3583,24.764184,N
3584,39.764184,N
3585,39.764184,N
3586,47.764184,N
3587,73.764184,N
3588,91.764184,N
3589,97.764184,N
3590,123.764184,N
3591,146.764184,N
3592,159.764184,N
3593,180.764184,N
3594,190.764184,N
3595,190.764184,N
3596,190.764184,N
3597,185.764184,N
3598,162.764184,N
3599,140.764184,N
3600,124.764184,N
3601,102.764184,N
3602,85.764184,N
3603,66.764184,N
3604,53.764184,N
3605,32.764184,N
3606,15.764184,N
3607,7.764184,N
3608,2.764184,N
3609,2.764184,N
3610,2.764184,N
3611,1.764184,N
3612,1.764184,N
3613,1.764184,N
3614,-2.235816,N
3615,-3.235816,N
3616,-3.235816,N
3617,-1.235816,N
3618,-2.235816,N
3619,3.764184,N
3620,20.764184,N
3621,41.764184,N
3622,65.764184,N
3623,77.764184,N
3624,91.764184,N
3625,110.764184,N
3626,132.764184,N
3627,154.764184,N
3628,169.764184,N
3629,182.764184,N
3630,185.764184,N
3631,186.764184,N
3632,185.764184,N
3633,168.764184,N
3634,142.764184,N
3635,118.764184,N
3636,96.764184,N
3637,83.764184,N
3638,69.764184,N
3639,57.764184,N
3640,45.764184,N
3641,38.764184,N
3642,24.764184,N
3643,1.764184,N
3644,-7.235816,N
3645,-9.235816,N
3646,-10.235816,N
3647,-11.235816,N
3648,-11.235816,N
3649,-11.235816,N
3650,-10.235816,N
3651,-10.235816,N
3652,-11.235816,N
3653,-13.235816,N
3654,-14.235816,N
3655,-13.235816,N
3656,-14.235816,N
3657,-13.235816,N
3658,-10.235816,N
3659,-5.235816,N
3660,7.764184,N
3661,26.764184,N
3662,43.764184,N
3663,50.764184,N
3664,70.764184,N
3665,89.764184,N
3666,107.764184,N
3667,136.764184,N
3668,154.764184,N
3669,165.764184,N
3670,167.764184,N
3671,168.764184,N
3672,168.764184,N
3673,163.764184,N
3674,149.764184,N
3675,133.764184,N
3676,124.764184,N
3677,111.764184,N
3678,100.764184,N
3679,88.764184,N
3680,75.764184,N
3681,59.764184,N
3682,36.764184,N
3683,21.764184,N
3684,11.764184,N
3685,6.764184,N
3686,3.764184,N
3687,1.764184,N
3688,2.764184,N
3689,1.764184,N
3690,2.764184,N
3691,-1.235816,N
3692,-8.235816,N
3693,-9.235816,N
3694,-9.235816,N
3695,-9.235816,N
3696,-8.235816,N
3697,-3.235816,N
3698,5.764184,N
3699,23.764184,N
3700,38.764184,N
3701,45.764184,N
3702,67.764184,N
3703,87.764184,N
3704,107.764184,N
3705,136.764184,N
3706,157.764184,N
3707,169.764184,N
3708,174.764184,N
3709,174.764184,N
3710,174.764184,N
3711,174.764184,N
3712,163.764184,N
3713,146.764184,N
3714,136.764184,N
3715,125.764184,N
3716,107.764184,N
3717,93.764184,N
3718,75.764184,N
3719,49.764184,N
3720,33.764184,N
3721,21.764184,N
3722,14.764184,N
3723,13.764184,N
3724,13.764184,N
3725,10.764184,N
3726,9.764184,N
3727,7.764184,N
3728,-3.235816,N
3729,-10.235816,N
3730,-13.235816,N
3731,-13.235816,N
3732,-13.235816,N
3733,-13.235816,N
3734,-13.235816,N
3735,-13.235816,N
3736,-13.235816,N
3737,-13.235816,N
3738,-13.235816,N
3739,-13.235816,N
3740,-12.235816,N
3741,-3.235816,N
3742,14.764184,N
3743,33.764184,N
3744,50.764184,N
3745,65.764184,N
3746,78.764184,N
3747,84.764184,N
3748,84.764184,N
3749,84.764184,N
3750,83.764184,N
3751,81.764184,N
3752,80.764184,N
3753,80.764184,N
3754,76.764184,N
3755,72.764184,N
3756,63.764184,N
3757,45.764184,N
3758,31.764184,N
3759,23.764184,N
3760,20.764184,N
3761,19.764184,N
3762,19.764184,N
3763,21.764184,N
3764,20.764184,N
3765,19.764184,N
3766,16.764184,N
3767,6.764184,N
3768,-3.235816,N
3769,-5.235816,N
3770,-5.235816,N
3771,-5.235816,N
3772,-5.235816,N
3773,-5.235816,N
3774,-6.235816,N
3775,-5.235816,N
3776,-6.235816,N
3777,-9.235816,N
3778,-11.235816,N
3779,-13.235816,N
3780,-11.235816,N
3781,-10.235816,N
3782,-10.235816,N
3783,-8.235816,N
3784,-4.235816,N
3785,1.764184,N
3786,2.764184,N
3787,5.764184,N
3788,12.764184,N
3789,21.764184,N
3790,33.764184,N
3791,37.764184,N
3792,38.764184,N
3793,38.764184,N
3794,37.764184,N
3795,37.764184,N
3796,34.764184,N
3797,27.764184,N
3798,20.764184,N
3799,17.764184,N
3800,17.764184,N
3801,17.764184,N
3802,17.764184,N
3803,17.764184,N
3804,18.764184,N
3805,12.764184,N
3806,2.764184,N
3807,-4.235816,N
3808,-5.235816,N
3809,-6.235816,N
3810,-6.235816,N
3811,-5.235816,N
3812,-5.235816,N
3813,-6.235816,N
3814,-7.235816,N
3815,-9.235816,N
3816,-9.235816,N
3817,-10.235816,N
3818,-12.235816,N
3819,-12.235816,N
3820,-13.235816,N
3821,-12.235816,N
3822,-13.235816,N
3823,-13.235816,N
3824,-13.235816,N
3825,-13.235816,N
3826,-13.235816,N
3827,-13.235816,N
3828,-13.235816,N
3829,-13.235816,N
3830,-13.235816,N
3831,-12.235816,N
3832,-11.235816,N
3833,-10.235816,N
3834,-10.235816,N
3835,-8.235816,N
3836,-3.235816,N
3837,12.764184,N
3838,31.764184,N
3839,48.764184,N
3840,65.764184,N
3841,79.764184,N
3842,90.764184,N
3843,92.764184,N
3844,92.764184,N
3845,92.764184,N
3846,92.764184,N
3847,89.764184,N
3848,88.764184,N
3849,85.764184,N
3850,77.764184,N
3851,65.764184,N
3852,45.764184,N
3853,33.764184,N
3854,25.764184,N
3855,21.764184,N
3856,21.764184,N
3857,21.764184,N
3858,21.764184,N
3859,20.764184,N
3860,18.764184,N
3861,11.764184,N
3862,0.764184,N
3863,-5.235816,N
3864,-5.235816,N
3865,-5.235816,N
3866,-5.235816,N
3867,-5.235816,N
3868,-5.235816,N
3869,-5.235816,N
3870,-5.235816,N
3871,-7.235816,N
3872,-10.235816,N
3873,-11.235816,N
3874,-13.235816,N
3875,-13.235816,N
3876,-13.235816,N
3877,-11.235816,N
3878,-10.235816,N
3879,-10.235816,N
3880,-9.235816,N
3881,-9.235816,N
3882,-9.235816,N
3883,-6.235816,N
3884,8.764184,N
3885,26.764184,N
3886,40.764184,N
3887,51.764184,N
3888,53.764184,N
3889,53.764184,N
3890,53.764184,N
3891,51.764184,N
3892,46.764184,N
3893,41.764184,N
3894,40.764184,N
3895,38.764184,N
3896,37.764184,N
3897,35.764184,N
3898,32.764184,N
3899,22.764184,N
3900,6.764184,N
3901,-0.235816,N
3902,-5.235816,N
3903,-5.235816,N
3904,-5.235816,N
3905,-5.235816,N
3906,-5.235816,N
3907,-5.235816,N
3908,-5.235816,N
3909,-8.235816,N
3910,-12.235816,N
3911,-13.235816,N
3912,-13.235816,N
3913,-13.235816,N
3914,-13.235816,N
3915,-13.235816,N
3916,-13.235816,N
3917,-13.235816,N
3918,-13.235816,N
3919,-13.235816,N
3920,-13.235816,N
3921,-13.235816,N
3922,-6.235816,N
3923,5.764184,N
3924,22.764184,N
3925,34.764184,N
3926,44.764184,N
3927,49.764184,N
3928,49.764184,N
3929,49.764184,N
3930,49.764184,N
3931,49.764184,N
3932,46.764184,N
3933,44.764184,N
3934,40.764184,N
3935,36.764184,N
3936,24.764184,N
3937,6.764184,N
3938,-3.235816,N
3939,-6.235816,N
3940,-5.235816,N
3941,-7.235816,N
3942,-7.235816,N
3943,-6.235816,N
3944,-5.235816,N
3945,-6.235816,N
3946,-10.235816,N
3947,-13.235816,N
3948,-16.235816,N
3949,-16.235816,N
3950,-14.235816,N
3951,-14.235816,N
3952,-15.235816,N
3953,-15.235816,N
3954,-16.235816,N
3955,-17.235816,N
3956,-18.235816,N
3957,-21.235816,N
3958,-23.235816,N
3959,-23.235816,N
3960,-24.235816,N
3961,-25.235816,N
3962,-23.235816,N
3963,-22.235816,N
3964,-21.235816,N
3965,-21.235816,N
3966,-21.235816,N
3967,-17.235816,N
3968,-6.235816,N
3969,11.764184,N
3970,30.764184,N
3971,45.764184,N
3972,60.764184,N
3973,72.764184,N
3974,72.764184,N
3975,72.764184,N
3976,72.764184,N
3977,73.764184,N
3978,72.764184,N
3979,69.764184,N
3980,66.764184,N
3981,61.764184,N
3982,49.764184,N
3983,27.764184,N
3984,16.764184,N
3985,9.764184,N
3986,6.764184,N
3987,4.764184,N
3988,3.764184,N
3989,5.764184,N
3990,4.764184,N
3991,3.764184,N
3992,-3.235816,N
3993,-9.235816,N
3994,-12.235816,N
3995,-14.235816,N
3996,-13.235816,N
3997,-13.235816,N
3998,-13.235816,N
3999,-13.235816,N
4000,-13.235816,N
4001,-13.235816,N
4002,-17.235816,N
4003,-17.235816,N
4004,-17.235816,N
4005,-17.235816,N
4006,-17.235816,N
4007,-15.235816,N
4008,-9.235816,N
4009,0.764184,N
4010,9.764184,N
4011,13.764184,N
4012,20.764184,N
4013,32.764184,N
4014,48.764184,N
4015,69.764184,N
4016,87.764184,N
4017,101.764184,N
4018,107.764184,N
4019,108.764184,N
4020,107.764184,N
4021,95.764184,N
4022,75.764184,N
4023,60.764184,N
4024,53.764184,N
4025,49.764184,N
4026,46.764184,N
4027,40.764184,N
4028,36.764184,N
4029,27.764184,N
4030,10.764184,N
4031,-1.235816,N
4032,-5.235816,N
4033,-5.235816,N
4034,-6.235816,N
4035,-5.235816,N
4036,-5.235816,N
4037,-7.235816,N
4038,-9.235816,N
4039,-9.235816,N
4040,-11.235816,N
4041,-16.235816,N
4042,-19.235816,N
4043,-21.235816,N
4044,-21.235816,N
4045,-21.235816,N
4046,-21.235816,N
4047,-20.235816,N
4048,-18.235816,N
4049,-12.235816,N
4050,-9.235816,N
4051,-6.235816,N
4052,0.764184,N
4053,15.764184,N
4054,35.764184,N
4055,53.764184,N
4056,71.764184,N
4057,82.764184,N
4058,84.764184,N
4059,84.764184,N
4060,78.764184,N
4061,64.764184,N
4062,48.764184,N
4063,38.764184,N
4064,33.764184,N
4065,29.764184,N
4066,27.764184,N
4067,23.764184,N
4068,22.764184,N
4069,19.764184,N
4070,2.764184,N
4071,-9.235816,N
4072,-12.235816,N
4073,-14.235816,N
4074,-13.235816,N
4075,-13.235816,N
4076,-13.235816,N
4077,-13.235816,N
4078,-13.235816,N
4079,-13.235816,N
4080,-16.235816,N
4081,-20.235816,N
4082,-21.235816,N
4083,-21.235816,N
4084,-21.235816,N
4085,-21.235816,N
4086,-21.235816,N
4087,-22.235816,N
4088,-21.235816,N
4089,-21.235816,N
4090,-27.235816,N
4091,-31.235816,N
4092,-33.235816,N
4093,-32.235816,N
4094,-33.235816,N
4095,-32.235816,N
4096,-29.235816,N
4097,-19.235816,N
4098,-10.235816,N
4099,-8.235816,N
4100,-5.235816,N
4101,-0.235816,N
4102,13.764184,N
4103,30.764184,N
4104,48.764184,N
4105,66.764184,N
4106,73.764184,N
4107,74.764184,N
4108,72.764184,N
4109,66.764184,N
4110,50.764184,N
4111,37.764184,N
4112,31.764184,N
4113,26.764184,N
4114,24.764184,N
4115,19.764184,N
4116,17.764184,N
4117,4.764184,N
4118,-11.235816,N
4119,-14.235816,N
4120,-17.235816,N
4121,-17.235816,N
4122,-17.235816,N
4123,-15.235816,N
4124,-15.235816,N
4125,-15.235816,N
4126,-16.235816,N
4127,-20.235816,N
4128,-21.235816,N
4129,-21.235816,N
4130,-21.235816,N
4131,-21.235816,N
4132,-22.235816,N
4133,-22.235816,N
4134,-24.235816,N
4135,-24.235816,N
4136,-25.235816,N
4137,-28.235816,N
4138,-30.235816,N
4139,-32.235816,N
4140,-33.235816,N
4141,-33.235816,N
4142,-33.235816,N
4143,-32.235816,N
4144,-32.235816,N
4145,-33.235816,N
4146,-32.235816,N
4147,-31.235816,N
4148,-26.235816,N
4149,-14.235816,N
4150,1.764184,N
4151,17.764184,N
4152,30.764184,N
4153,42.764184,N
4154,49.764184,N
4155,48.764184,N
4156,49.764184,N
4157,48.764184,N
4158,49.764184,N
4159,49.764184,N
4160,49.764184,N
4161,49.764184,N
4162,49.764184,N
4163,41.764184,N
4164,22.764184,N
4165,9.764184,N
4166,0.764184,N
4167,-2.235816,N
4168,-3.235816,N
4169,-5.235816,N
4170,-4.235816,N
4171,-5.235816,N
4172,-6.235816,N
4173,-12.235816,N
4174,-19.235816,N
4175,-22.235816,N
4176,-24.235816,N
4177,-25.235816,N
4178,-25.235816,N
4179,-24.235816,N
4180,-25.235816,N
4181,-25.235816,N
4182,-25.235816,N
4183,-24.235816,N
4184,-23.235816,N
4185,-20.235816,N
4186,-7.235816,N
4187,10.764184,N
4188,28.764184,N
4189,43.764184,N
4190,58.764184,N
4191,65.764184,N
4192,67.764184,N
4193,69.764184,N
4194,68.764184,N
4195,69.764184,N
4196,68.764184,N
4197,67.764184,N
4198,61.764184,N
4199,55.764184,N
4200,42.764184,N
4201,21.764184,N
4202,9.764184,N
4203,2.764184,N
4204,-1.235816,N
4205,-1.235816,N
4206,-1.235816,N
4207,-2.235816,N
4208,-3.235816,N
4209,-4.235816,N
4210,-5.235816,N
4211,-6.235816,N
4212,-13.235816,N
4213,-17.235816,N
4214,-20.235816,N
4215,-21.235816,N
4216,-20.235816,N
4217,-21.235816,N
4218,-21.235816,N
4219,-21.235816,N
4220,-21.235816,N
4221,-21.235816,N
4222,-21.235816,N
4223,-24.235816,N
4224,-29.235816,N
4225,-31.235816,N
4226,-32.235816,N
4227,-31.235816,N
4228,-29.235816,N
4229,-28.235816,N
4230,-22.235816,N
4231,-11.235816,N
4232,-3.235816,N
4233,-0.235816,N
4234,4.764184,N
4235,13.764184,N
4236,27.764184,N
4237,44.764184,N
4238,60.764184,N
4239,68.764184,N
4240,69.764184,N
4241,69.764184,N
4242,68.764184,N
4243,60.764184,N
4244,44.764184,N
4245,31.764184,N
4246,22.764184,N
4247,21.764184,N
4248,19.764184,N
4249,17.764184,N
4250,18.764184,N
4251,15.764184,N
4252,15.764184,N
4253,8.764184,N
4254,-6.235816,N
4255,-12.235816,N
4256,-13.235816,N
4257,-14.235816,N
4258,-13.235816,N
4259,-14.235816,N
4260,-13.235816,N
4261,-13.235816,N
4262,-13.235816,N
4263,-15.235816,N
4264,-18.235816,N
4265,-23.235816,N
4266,-25.235816,N
4267,-28.235816,N
4268,-29.235816,N
4269,-27.235816,N
4270,-25.235816,N
4271,-24.235816,N
4272,-19.235816,N
4273,-17.235816,N
4274,-16.235816,N
4275,-12.235816,N
4276,-6.235816,N
4277,7.764184,N
4278,24.764184,N
4279,39.764184,N
4280,51.764184,N
4281,57.764184,N
4282,61.764184,N
4283,59.764184,N
4284,54.764184,N
4285,44.764184,N
4286,36.764184,N
4287,31.764184,N
4288,27.764184,N
4289,24.764184,N
4290,18.764184,N
4291,17.764184,N
4292,7.764184,N
4293,-7.235816,N
4294,-12.235816,N
4295,-14.235816,N
4296,-15.235816,N
4297,-15.235816,N
4298,-15.235816,N
4299,-14.235816,N
4300,-14.235816,N
4301,-16.235816,N
4302,-16.235816,N
4303,-18.235816,N
4304,-21.235816,N
4305,-21.235816,N
4306,-21.235816,N
4307,-21.235816,N
4308,-21.235816,N
4309,-21.235816,N
4310,-21.235816,N
4311,-21.235816,N
4312,-21.235816,N
4313,-25.235816,N
4314,-28.235816,N
4315,-29.235816,N
4316,-29.235816,N
4317,-29.235816,N
4318,-27.235816,N
4319,-23.235816,N
4320,-19.235816,N
4321,-10.235816,N
4322,-5.235816,N
4323,-5.235816,N
4324,0.764184,N
4325,10.764184,N
4326,25.764184,N
4327,41.764184,N
4328,48.764184,N
4329,49.764184,N
4330,48.764184,N
4331,49.764184,N
4332,39.764184,N
4333,22.764184,N
4334,12.764184,N
4335,6.764184,N
4336,5.764184,N
4337,3.764184,N
4338,3.764184,N
4339,2.764184,N
4340,2.764184,N
4341,-0.235816,N
4342,-9.235816,N
4343,-15.235816,N
4344,-17.235816,N
4345,-17.235816,N
4346,-17.235816,N
4347,-17.235816,N
4348,-17.235816,N
4349,-17.235816,N
4350,-17.235816,N
4351,-17.235816,N
4352,-19.235816,N
4353,-21.235816,N
4354,-21.235816,N
4355,-21.235816,N
4356,-21.235816,N
4357,-21.235816,N
4358,-21.235816,N
4359,-21.235816,N
4360,-22.235816,N
4361,-28.235816,N
4362,-32.235816,N
4363,-33.235816,N
4364,-32.235816,N
4365,-33.235816,N
4366,-31.235816,N
4367,-25.235816,N
4368,-16.235816,N
4369,-6.235816,N
4370,-2.235816,N
4371,0.764184,N
4372,11.764184,N
4373,25.764184,N
4374,43.764184,N
4375,66.764184,N
4376,86.764184,N
4377,99.764184,N
4378,107.764184,N
4379,108.764184,N
4380,107.764184,N
4381,102.764184,N
4382,86.764184,N
4383,71.764184,N
4384,63.764184,N
4385,55.764184,N
4386,49.764184,N
4387,38.764184,N
4388,17.764184,N
4389,4.764184,N
4390,-1.235816,N
4391,-5.235816,N
4392,-5.235816,N
4393,-5.235816,N
4394,-5.235816,N
4395,-5.235816,N
4396,-7.235816,N
4397,-13.235816,N
4398,-17.235816,N
4399,-20.235816,N
4400,-21.235816,N
4401,-21.235816,N
4402,-21.235816,N
4403,-20.235816,N
4404,-21.235816,N
4405,-20.235816,N
4406,-23.235816,N
4407,-28.235816,N
4408,-29.235816,N
4409,-29.235816,N
4410,-29.235816,N
4411,-28.235816,N
4412,-25.235816,N
4413,-18.235816,N
4414,-7.235816,N
4415,-4.235816,N
4416,-0.235816,N
4417,10.764184,N
4418,26.764184,N
4419,45.764184,N
4420,62.764184,N
4421,74.764184,N
4422,76.764184,N
4423,77.764184,N
4424,70.764184,N
4425,50.764184,N
4426,32.764184,N
4427,20.764184,N
4428,14.764184,N
4429,11.764184,N
4430,9.764184,N
4431,7.764184,N
4432,3.764184,N
4433,2.764184,N
4434,-4.235816,N
4435,-13.235816,N
4436,-16.235816,N
4437,-17.235816,N
4438,-16.235816,N
4439,-16.235816,N
4440,-17.235816,N
4441,-17.235816,N
4442,-17.235816,N
4443,-17.235816,N
4444,-17.235816,N
4445,-20.235816,N
4446,-21.235816,N
4447,-21.235816,N
4448,-21.235816,N
4449,-21.235816,N
4450,-21.235816,N
4451,-21.235816,N
4452,-21.235816,N
4453,-21.235816,N
4454,-21.235816,N
4455,-21.235816,N
4456,-21.235816,N
4457,-20.235816,N
4458,-14.235816,N
4459,-3.235816,N
4460,10.764184,N
4461,25.764184,N
4462,38.764184,N
4463,42.764184,N
4464,50.764184,N
4465,63.764184,N
4466,68.764184,N
4467,69.764184,N
4468,69.764184,N
4469,68.764184,N
4470,67.764184,N
4471,56.764184,N
4472,32.764184,N
4473,16.764184,N
4474,7.764184,N
4475,2.764184,N
4476,2.764184,N
4477,2.764184,N
4478,1.764184,N
4479,0.764184,N
4480,1.764184,N
4481,-4.235816,N
4482,-11.235816,N
4483,-13.235816,N
4484,-15.235816,N
4485,-15.235816,N
4486,-15.235816,N
4487,-15.235816,N
4488,-15.235816,N
4489,-16.235816,N
4490,-16.235816,N
4491,-18.235816,N
4492,-21.235816,N
4493,-21.235816,N
4494,-21.235816,N
4495,-17.235816,N
4496,-9.235816,N
4497,4.764184,N
4498,27.764184,N
4499,41.764184,N
4500,52.764184,N
4501,71.764184,N
4502,87.764184,N
4503,103.764184,N
4504,129.764184,N
4505,152.764184,N
4506,163.764184,N
4507,166.764184,N
4508,167.764184,N
4509,163.764184,N
4510,144.764184,N
4511,121.764184,N
4512,103.764184,N
4513,91.764184,N
4514,78.764184,N
4515,67.764184,N
4516,54.764184,N
4517,29.764184,N
4518,14.764184,N
4519,2.764184,N
4520,-3.235816,N
4521,-5.235816,N
4522,-5.235816,N
4523,-5.235816,N
4524,-6.235816,N
4525,-8.235816,N
4526,-15.235816,N
4527,-19.235816,N
4528,-21.235816,N
4529,-21.235816,N
4530,-21.235816,N
4531,-21.235816,N
4532,-18.235816,N
4533,-13.235816,N
4534,-4.235816,N
4535,9.764184,N
4536,24.764184,N
4537,42.764184,N
4538,52.764184,N
4539,56.764184,N
4540,67.764184,N
4541,75.764184,N
4542,79.764184,N
4543,80.764184,N
4544,80.764184,N
4545,80.764184,N
4546,76.764184,N
4547,72.764184,N
4548,64.764184,N
4549,44.764184,N
4550,27.764184,N
4551,18.764184,N
4552,14.764184,N
4553,13.764184,N
4554,12.764184,N
4555,10.764184,N
4556,10.764184,N
4557,10.764184,N
4558,10.764184,N
4559,8.764184,N
4560,-2.235816,N
4561,-10.235816,N
4562,-13.235816,N
4563,-13.235816,N
4564,-13.235816,N
4565,-13.235816,N
4566,-13.235816,N
4567,-13.235816,N
4568,-13.235816,N
4569,-13.235816,N
4570,-14.235816,N
4571,-19.235816,N
4572,-21.235816,N
4573,-21.235816,N
4574,-21.235816,N
4575,-21.235816,N
4576,-17.235816,N
4577,-8.235816,N
4578,5.764184,N
4579,21.764184,N
4580,40.764184,N
4581,52.764184,N
4582,55.764184,N
4583,65.764184,N
4584,72.764184,N
4585,76.764184,N
4586,77.764184,N
4587,76.764184,N
4588,77.764184,N
4589,72.764184,N
4590,66.764184,N
4591,53.764184,N
4592,31.764184,N
4593,19.764184,N
4594,11.764184,N
4595,8.764184,N
4596,7.764184,N
4597,7.764184,N
4598,7.764184,N
4599,6.764184,N
4600,6.764184,N
4601,4.764184,N
4602,-2.235816,N
4603,-11.235816,N
4604,-16.235816,N
4605,-17.235816,N
4606,-17.235816,N
4607,-17.235816,N
4608,-18.235816,N
4609,-18.235816,N
4610,-18.235816,N
4611,-17.235816,N
4612,-19.235816,N
4613,-21.235816,N
4614,-23.235816,N
4615,-25.235816,N
4616,-25.235816,N
4617,-25.235816,N
4618,-25.235816,N
4619,-24.235816,N
4620,-24.235816,N
4621,-23.235816,N
4622,-22.235816,N
4623,-22.235816,N
4624,-21.235816,N
4625,-17.235816,N
4626,-4.235816,N
4627,14.764184,N
4628,33.764184,N
4629,51.764184,N
4630,67.764184,N
4631,76.764184,N
4632,76.764184,N
4633,77.764184,N
4634,73.764184,N
4635,67.764184,N
4636,62.764184,N
4637,55.764184,N
4638,49.764184,N
4639,43.764184,N
4640,36.764184,N
4641,17.764184,N
4642,1.764184,N
4643,-4.235816,N
4644,-6.235816,N
4645,-5.235816,N
4646,-6.235816,N
4647,-5.235816,N
4648,-7.235816,N
4649,-9.235816,N
4650,-9.235816,N
4651,-16.235816,N
4652,-21.235816,N
4653,-21.235816,N
4654,-22.235816,N
4655,-21.235816,N
4656,-21.235816,N
4657,-21.235816,N
4658,-21.235816,N
4659,-21.235816,N
4660,-21.235816,N
4661,-23.235816,N
4662,-26.235816,N
4663,-29.235816,N
4664,-30.235816,N
4665,-30.235816,N
4666,-29.235816,N
4667,-29.235816,N
4668,-29.235816,N
4669,-29.235816,N
4670,-29.235816,N
4671,-29.235816,N
4672,-27.235816,N
4673,-19.235816,N
4674,-8.235816,N
4675,8.764184,N
4676,26.764184,N
4677,42.764184,N
4678,51.764184,N
4679,54.764184,N
4680,54.764184,N
4681,53.764184,N
4682,47.764184,N
4683,38.764184,N
4684,34.764184,N
4685,30.764184,N
4686,29.764184,N
4687,26.764184,N
4688,21.764184,N
4689,19.764184,N
4690,6.764184,N
4691,-7.235816,N
4692,-12.235816,N
4693,-13.235816,N
4694,-13.235816,N
4695,-13.235816,N
4696,-13.235816,N
4697,-13.235816,N
4698,-13.235816,N
4699,-13.235816,N
4700,-15.235816,N
4701,-19.235816,N
4702,-21.235816,N
4703,-21.235816,N
4704,-21.235816,N
4705,-21.235816,N
4706,-22.235816,N
4707,-22.235816,N
4708,-22.235816,N
4709,-23.235816,N
4710,-24.235816,N
4711,-25.235816,N
4712,-24.235816,N
4713,-25.235816,N
4714,-24.235816,N
