index,data,is_discord,cluster_belong
57305,0.75,N,7
57306,0.69,N,0
57307,0.56999999,N,0
57308,0.51999998,N,0
57309,0.56999999,N,0
57310,0.52999997,N,0
57311,0.43000001,N,0
57312,0.38999999,N,15
57313,0.46000001,N,0
57314,0.54000002,N,0
57315,0.55000001,N,0
57316,0.51999998,N,0
57317,0.57999998,N,0
57318,0.60000002,N,0
57319,0.56999999,N,1
57320,0.56999999,N,1
57321,0.63999999,N,1
57322,0.70999998,N,1
57323,0.69,N,1
57324,0.66000003,N,12
57325,0.73000002,N,14
57326,0.79000002,N,2
57327,0.74000001,N,2
57328,0.66000003,N,2
57329,0.66000003,N,2
57330,0.75,N,2
57331,0.81,N,2
57332,0.76999998,N,3
57333,0.70999998,N,3
57334,0.74000001,N,3
57335,0.80000001,N,3
57336,0.81999999,N,3
57337,0.82999998,N,10
57338,0.87,N,5
57339,0.94999999,N,4
57340,0.93000001,N,4
57341,0.81,N,4
57342,0.66000003,N,4
57343,0.63999999,N,4
57344,0.16,N,4
57345,0.059999999,N,9
57346,-0.02,N,9
57347,0.0099999998,N,9
57348,0.029999999,N,9
57349,-0.1,N,9
57350,-0.27000001,N,12
57351,-0.27000001,N,7
57352,-0.090000004,N,11
57353,0.029999999,N,11
57354,0.07,N,11
57355,0.12,N,11
57356,0.20999999,N,11
57357,0.15000001,N,11
57358,0,N,13
57359,-0.039999999,N,13
57360,0.07,N,13
57361,0.14,N,13
57362,0.0099999998,N,13
57363,-0.15000001,N,13
57364,-0.16,N,0
57365,-0.050000001,N,0
57366,-0.0099999998,N,0
57367,-0.039999999,N,0
57368,-0.07,N,0
57369,-0.059999999,N,0
57370,-0.059999999,N,0
57371,-0.039999999,N,1
57372,0.12,N,1
57373,0.34999999,N,2
57374,0.40000001,N,2
57375,0.31999999,N,2
57376,0.30000001,N,2
57377,0.38,N,2
57378,0.41,N,2
57379,0.30000001,N,2
57380,0.16,N,2
57381,0.25999999,N,2
57382,0.47,N,2
57383,0.56999999,N,2
57384,0.56,N,3
57385,0.55000001,N,3
57386,0.47999999,N,4
57387,0.30000001,N,4
57388,0.12,N,4
57389,0.15000001,N,4
57390,0.23999999,N,4
57391,0.20999999,N,4
57392,0.059999999,N,4
57393,0.0099999998,N,4
57394,0.2,N,4
57395,0.37,N,4
57396,0.34,N,9
57397,0.23,N,9
57398,0.22,N,9
57399,0.28999999,N,11
57400,0.25999999,N,11
57401,0.13,N,11
57402,0.039999999,N,11
57403,0.029999999,N,11
57404,0.029999999,N,11
57405,-0.039999999,N,11
57406,-0.090000004,N,11
57407,-0.13,N,11
57408,-0.23999999,N,11
57409,-0.46000001,N,13
57410,-0.58999997,N,13
57411,-0.61000001,N,13
57412,-0.68000001,N,0
57413,-0.89999998,N,0
57414,-1.0599999,N,0
57415,-0.92000002,N,0
57416,-0.56,N,0
57417,-0.28,N,0
57418,-0.2,N,0
57419,-0.13,N,0
57420,0.02,N,0
57421,0.13,N,1
57422,0.12,N,1
57423,0.15000001,N,1
57424,0.33000001,N,1
57425,0.50999999,N,2
57426,0.51999998,N,2
57427,0.44999999,N,2
57428,0.51999998,N,2
57429,0.57999998,N,2
57430,0.47999999,N,2
57431,0.28,N,2
57432,0.22,N,2
57433,0.33000001,N,2
57434,0.34999999,N,3
57435,0.25,N,3
57436,0.11,N,3
57437,0.11,N,3
57438,0.13,N,4
57439,0.050000001,N,4
57440,-0.02,N,4
57441,-0.039999999,N,4
57442,-0.059999999,N,9
57443,-0.16,N,9
57444,-0.20999999,N,9
57445,-0.1,N,9
57446,0.059999999,N,9
57447,0.15000001,N,9
57448,0.20999999,N,9
57449,0.34999999,N,9
57450,0.47999999,N,9
57451,0.5,N,11
57452,0.41999999,N,11
57453,0.5,N,11
57454,0.69,N,5
57455,0.75,N,10
57456,0.56999999,N,10
57457,0.41,N,10
57458,0.44999999,N,10
57459,0.54000002,N,10
57460,0.47999999,N,10
57461,0.36000001,N,10
57462,0.41,N,10
57463,0.60000002,N,10
57464,0.77999997,N,15
57465,0.82999998,N,15
57466,0.94,N,15
57467,1.11,N,6
57468,1.1900001,N,14
57469,1.1799999,N,14
57470,1.22,N,14
57471,1.39,N,14
57472,1.55,N,14
57473,1.63,N,14
57474,1.67,N,14
57475,1.77,N,14
57476,1.83,N,14
57477,1.79,N,14
57478,1.71,N,14
57479,1.66,N,14
57480,1.62,N,5
57481,1.51,N,5
57482,1.37,N,5
57483,1.29,N,5
57484,1.22,N,5
57485,1.09,N,5
57486,0.94,N,5
57487,0.89999998,N,5
57488,0.94,N,5
57489,0.89999998,N,11
57490,0.70999998,N,11
57491,0.61000001,N,11
57492,0.66000003,N,11
57493,0.73000002,N,7
57494,0.72000003,N,7
57495,0.67000002,N,7
57496,0.72000003,N,7
57497,0.75,N,7
57498,0.67000002,N,7
57499,0.54000002,N,7
57500,0.52999997,N,7
57501,0.61000001,N,7
57502,0.58999997,N,0
57503,0.5,N,0
57504,0.47,N,0
57505,0.55000001,N,0
57506,0.54000002,N,0
57507,0.34,N,0
57508,0.1,N,0
57509,0.059999999,N,0
57510,0.14,N,0
57511,0.15000001,N,0
57512,0.059999999,N,0
57513,0.050000001,N,0
57514,0.079999998,N,0
57515,-0.039999999,N,1
57516,-0.27000001,N,1
57517,-0.40000001,N,1
57518,-0.28,N,1
57519,-0.16,N,1
57520,-0.22,N,1
57521,-0.40000001,N,1
57522,-0.50999999,N,1
57523,-0.47,N,1
57524,-0.37,N,1
57525,-0.25999999,N,1
57526,-0.14,N,1
57527,0,N,1
57528,0.02,N,8
57529,-0.07,N,8
57530,-0.12,N,8
57531,-0.07,N,8
57532,-0.059999999,N,8
57533,-0.07,N,8
57534,-0.039999999,N,8
57535,0.050000001,N,3
57536,0.050000001,N,3
57537,-0.059999999,N,3
57538,-0.15000001,N,3
57539,-0.079999998,N,3
57540,0.02,N,3
57541,0.0099999998,N,3
57542,-0.029999999,N,3
57543,0.039999999,N,3
57544,0.15000001,N,3
57545,0.12,N,3
57546,-0.079999998,N,3
57547,-0.23999999,N,3
57548,-0.18000001,N,4
57549,0,N,4
57550,0.090000004,N,4
57551,0.1,N,4
57552,0.050000001,N,4
57553,-0.0099999998,N,4
57554,-0.090000004,N,4
57555,-0.090000004,N,4
57556,0.029999999,N,4
57557,0.14,N,9
57558,0.090000004,N,9
57559,-0.050000001,N,9
57560,-0.07,N,4
57561,0.079999998,N,5
57562,0.16,N,5
57563,0.1,N,5
57564,0.059999999,N,5
57565,0.17,N,5
57566,0.28,N,5
57567,0.20999999,N,5
57568,0.059999999,N,5
57569,-0.079999998,N,5
57570,-0.19,N,10
57571,-0.28,N,10
57572,-0.27000001,N,10
57573,-0.15000001,N,5
57574,0.0099999998,N,7
57575,0.07,N,7
57576,0.050000001,N,7
57577,0.029999999,N,7
57578,0.059999999,N,7
57579,0.07,N,7
57580,0.02,N,7
57581,0.0099999998,N,7
57582,0.050000001,N,7
57583,0.079999998,N,12
57584,0.050000001,N,12
57585,0.039999999,N,6
57586,0.14,N,15
57587,0.22,N,15
57588,0.20999999,N,15
57589,0.20999999,N,15
57590,0.28,N,15
57591,0.38,N,15
57592,0.37,N,15
57593,0.31999999,N,15
57594,0.41999999,N,15
57595,0.56,N,15
57596,0.56999999,N,10
57597,0.41,N,10
57598,0.30000001,N,6
57599,0.31,N,14
57600,-0.050000001,N,14
57601,0.0099999998,N,14
57602,0.17,N,14
57603,0.23,N,14
57604,0.07,N,14
57605,-0.15000001,N,14
57606,-0.20999999,N,14
57607,-0.12,N,12
57608,-0.1,N,12
57609,-0.17,N,12
57610,-0.11,N,12
57611,0.1,N,7
57612,0.20999999,N,11
57613,0.07,N,11
57614,-0.15000001,N,11
57615,-0.23,N,11
57616,-0.19,N,11
57617,-0.1,N,11
57618,-0.02,N,11
57619,0.090000004,N,13
57620,0.19,N,13
57621,0.15000001,N,13
57622,0.050000001,N,13
57623,0.02,N,15
57624,0.039999999,N,15
57625,0.0099999998,N,15
57626,-0.079999998,N,0
57627,-0.079999998,N,15
57628,0.029999999,N,15
57629,0.079999998,N,15
57630,0.039999999,N,15
57631,-0.0099999998,N,15
57632,0,N,2
57633,0.02,N,2
57634,-0.02,N,2
57635,-0.07,N,1
57636,-0.039999999,N,12
57637,0.029999999,N,12
57638,0.079999998,N,2
57639,0.059999999,N,2
57640,0.12,N,14
57641,0.12,N,14
57642,0.029999999,N,12
57643,-0.029999999,N,12
57644,0,N,12
57645,0.0099999998,N,9
57646,-0.1,N,9
57647,-0.33000001,N,9
57648,-0.38999999,N,8
57649,-0.25,N,13
57650,-0.19,N,13
57651,-0.36000001,N,9
57652,-0.56,N,9
57653,-0.61000001,N,11
57654,-0.55000001,N,11
57655,-0.55000001,N,13
57656,-0.64999998,N,13
57657,-0.69,N,13
57658,-0.63999999,N,13
57659,-0.60000002,N,13
57660,-0.49000001,N,13
57661,-0.30000001,N,8
57662,-0.039999999,N,1
57663,-0.0099999998,N,1
57664,-0.22,N,13
57665,-0.5,N,13
57666,-0.57999998,N,0
57667,-0.52999997,N,0
57668,-0.51999998,N,1
57669,-0.64999998,N,1
57670,-0.76999998,N,1
57671,-0.77999997,N,2
57672,-0.73000002,N,2
57673,-0.69,N,3
57674,-0.61000001,N,8
57675,-0.44,N,8
57676,-0.31999999,N,1
57677,-0.27000001,N,1
57678,-0.25,N,1
57679,-0.12,N,1
57680,0.050000001,N,8
57681,0.18000001,N,3
57682,0.23999999,N,3
57683,0.34999999,N,3
57684,0.46000001,N,4
57685,0.49000001,N,4
57686,0.47,N,4
57687,0.56,N,3
57688,0.74000001,N,3
57689,0.82999998,N,3
57690,0.82999998,N,3
57691,0.85000002,N,3
57692,0.91000003,N,3
57693,0.89999998,N,3
57694,0.73000002,N,4
57695,0.5,N,4
57696,0.43000001,N,4
57697,0.46000001,N,5
57698,0.50999999,N,5
57699,0.54000002,N,5
57700,0.61000001,N,4
57701,0.74000001,N,4
57702,0.79000002,N,4
57703,0.83999997,N,4
57704,1.01,N,4
57705,1.3099999,N,4
57706,1.55,N,4
57707,1.61,N,5
57708,1.5599999,N,5
57709,1.61,N,5
57710,1.7,N,6
57711,1.74,N,6
57712,1.76,N,5
57713,1.83,N,5
57714,1.98,N,5
57715,2.1700001,N,5
57716,2.3299999,N,5
57717,2.4300001,N,5
57718,2.4200001,N,5
57719,2.3399999,N,6
57720,2.29,N,6
57721,2.3599999,N,6
57722,2.4400001,N,6
57723,2.4000001,N,6
57724,2.28,N,6
57725,2.3,N,6
57726,2.4200001,N,6
57727,2.49,N,6
57728,2.3800001,N,6
57729,2.26,N,6
57730,2.3499999,N,6
57731,2.53,N,6
57732,2.5899999,N,6
57733,2.54,N,6
57734,2.55,N,6
57735,2.6900001,N,6
57736,2.79,N,6
57737,2.72,N,6
57738,2.5799999,N,6
57739,2.53,N,6
57740,2.52,N,6
57741,2.48,N,6
57742,2.4200001,N,6
57743,2.4000001,N,6
57744,2.3699999,N,6
57745,2.27,N,6
57746,2.1400001,N,6
57747,2.0799999,N,6
57748,2.05,N,7
57749,1.86,N,7
57750,1.61,N,7
57751,1.4400001,N,7
57752,1.41,N,7
57753,1.41,N,7
57754,1.36,N,7
57755,1.35,N,7
57756,1.3,N,7
57757,1.22,N,7
57758,1.05,N,7
57759,0.94999999,N,7
57760,1.01,N,7
57761,1.14,N,0
57762,1.11,N,0
57763,0.94999999,N,0
57764,0.86000001,N,0
57765,0.82999998,N,0
57766,0.75999999,N,0
57767,0.63999999,N,0
57768,0.61000001,N,0
57769,0.66000003,N,0
57770,0.67000002,N,0
57771,0.61000001,N,0
57772,0.54000002,N,0
57773,0.52999997,N,0
57774,0.43000001,N,1
57775,0.25,N,1
57776,0.17,N,1
57777,0.20999999,N,1
57778,0.27000001,N,1
57779,0.23,N,1
57780,0.17,N,1
57781,0.2,N,1
57782,0.25,N,1
57783,0.19,N,1
57784,0.050000001,N,1
57785,0,N,1
57786,0.039999999,N,8
57787,0.050000001,N,8
57788,-0.059999999,N,8
57789,-0.19,N,8
57790,-0.25,N,8
57791,-0.30000001,N,8
57792,-0.31999999,N,8
57793,-0.31999999,N,8
57794,-0.23,N,8
57795,-0.19,N,8
57796,-0.22,N,8
57797,-0.30000001,N,8
57798,-0.31999999,N,8
57799,-0.34,N,8
57800,-0.41999999,N,8
57801,-0.54000002,N,8
57802,-0.56,N,8
57803,-0.50999999,N,8
57804,-0.47999999,N,8
57805,-0.51999998,N,8
57806,-0.51999998,N,8
57807,-0.44,N,8
57808,-0.38999999,N,8
57809,-0.47999999,N,8
57810,-0.58999997,N,8
57811,-0.60000002,N,8
57812,-0.57999998,N,8
57813,-0.63999999,N,8
57814,-0.72000003,N,8
57815,-0.70999998,N,8
57816,-0.62,N,8
57817,-0.60000002,N,8
57818,-0.69,N,8
57819,-0.81999999,N,8
57820,-0.88,N,8
57821,-0.93000001,N,8
57822,-1,N,8
57823,-1.0599999,N,8
57824,-1.0700001,N,8
57825,-1.0700001,N,8
57826,-1.11,N,8
57827,-1.09,N,8
57828,-0.98000002,N,8
57829,-0.94,N,8
57830,-1.0599999,N,8
57831,-1.17,N,8
57832,-1.0599999,N,8
57833,-0.87,N,8
57834,-0.88,N,8
57835,-1.09,N,8
57836,-1.25,N,8
57837,-1.1799999,N,8
57838,-1,N,8
57839,-0.89999998,N,8
57840,-0.88999999,N,8
57841,-0.89999998,N,8
57842,-0.88,N,8
57843,-0.89999998,N,8
57844,-0.91000003,N,3
57845,-0.94,N,3
57846,-0.99000001,N,3
57847,-1.13,N,3
57848,-1.3,N,3
57849,-1.39,N,3
57850,-1.38,N,3
57851,-1.37,N,8
57852,-1.38,N,8
57853,-1.4299999,N,8
57854,-1.51,N,8
57855,-1.66,N,8
57856,0.0099999998,N,9
57857,0,N,9
57858,0.07,N,9
57859,0.11,N,4
57860,0.039999999,N,4
57861,-0.090000004,N,4
57862,-0.15000001,N,4
57863,-0.11,N,4
57864,-0.050000001,N,3
57865,-0.0099999998,N,3
57866,0.029999999,N,3
57867,0.050000001,N,3
57868,0.0099999998,N,3
57869,-0.079999998,N,10
57870,-0.079999998,N,10
57871,0.02,N,10
57872,0.15000001,N,5
57873,0.16,N,5
57874,0.079999998,N,5
57875,0.0099999998,N,5
57876,-0.0099999998,N,5
57877,-0.050000001,N,4
57878,-0.1,N,4
57879,-0.11,N,4
57880,-0.11,N,4
57881,-0.079999998,N,9
57882,-0.059999999,N,14
57883,0.0099999998,N,14
57884,0.090000004,N,14
57885,0.07,N,6
57886,-0.02,N,7
57887,0.0099999998,N,7
57888,0.14,N,7
57889,0.19,N,11
57890,0.029999999,N,11
57891,-0.20999999,N,11
57892,-0.28999999,N,11
57893,-0.25999999,N,11
57894,-0.25999999,N,13
57895,-0.31999999,N,11
57896,-0.25,N,11
57897,-0.079999998,N,11
57898,0,N,7
57899,-0.11,N,0
57900,-0.31,N,0
57901,-0.38999999,N,0
57902,-0.38,N,0
57903,-0.33000001,N,0
57904,-0.25,N,0
57905,-0.17,N,0
57906,-0.17,N,0
57907,-0.20999999,N,1
57908,-0.27000001,N,0
57909,-0.23,N,0
57910,-0.18000001,N,0
57911,-0.2,N,0
57912,-0.25,N,1
57913,-0.25999999,N,1
57914,-0.28999999,N,1
57915,-0.34,N,1
57916,-0.40000001,N,1
57917,-0.38,N,1
57918,-0.25,N,1
57919,-0.11,N,8
57920,-0.14,N,8
57921,-0.28999999,N,1
57922,-0.44999999,N,1
57923,-0.57999998,N,1
57924,-0.67000002,N,8
57925,-0.67000002,N,8
57926,-0.57999998,N,8
57927,-0.50999999,N,8
57928,-0.60000002,N,8
57929,-0.76999998,N,8
57930,-0.77999997,N,8
57931,-0.56999999,N,8
57932,-0.31,N,8
57933,-0.15000001,N,8
57934,-0.079999998,N,8
57935,0,N,8
57936,0.059999999,N,8
57937,0.07,N,8
57938,0.1,N,3
57939,0.22,N,3
57940,0.36000001,N,3
57941,0.44999999,N,3
57942,0.46000001,N,3
57943,0.43000001,N,3
57944,0.38999999,N,3
57945,0.40000001,N,3
57946,0.44999999,N,3
57947,0.50999999,N,3
57948,0.5,N,3
57949,0.38,N,3
57950,0.25999999,N,3
57951,0.23999999,N,4
57952,0.27000001,N,4
57953,0.18000001,N,4
57954,-0.07,N,4
57955,-0.25999999,N,4
57956,-0.30000001,N,4
57957,-0.19,N,4
57958,-0.12,N,9
57959,-0.11,N,9
57960,-0.1,N,9
57961,-0.029999999,N,9
57962,0.050000001,N,9
57963,0.14,N,11
57964,0.30000001,N,11
57965,0.51999998,N,11
57966,0.68000001,N,11
57967,0.69999999,N,11
57968,0.62,N,11
57969,0.56,N,5
57970,0.54000002,N,10
57971,0.50999999,N,10
57972,0.47999999,N,10
57973,0.51999998,N,10
57974,0.60000002,N,10
57975,0.61000001,N,10
57976,0.51999998,N,15
57977,0.44999999,N,15
57978,0.47999999,N,15
57979,0.58999997,N,15
57980,0.66000003,N,15
57981,0.64999998,N,15
57982,0.55000001,N,6
57983,0.44,N,14
57984,0.44,N,14
57985,0.63999999,N,14
57986,0.87,N,14
57987,0.98000002,N,14
57988,0.88999999,N,14
57989,0.74000001,N,14
57990,0.66000003,N,14
57991,0.70999998,N,14
57992,0.77999997,N,14
57993,0.80000001,N,14
57994,0.76999998,N,14
57995,0.70999998,N,6
57996,0.63999999,N,5
57997,0.51999998,N,5
57998,0.47,N,5
57999,0.47999999,N,5
58000,0.46000001,N,5
58001,0.23999999,N,11
58002,-0.059999999,N,11
58003,-0.28,N,11
58004,-0.40000001,N,11
58005,-0.5,N,11
58006,-0.62,N,11
58007,-0.64999998,N,11
58008,-0.61000001,N,7
58009,-0.55000001,N,7
58010,-0.52999997,N,7
58011,-0.47,N,7
58012,-0.40000001,N,7
58013,-0.31999999,N,7
58014,-0.28,N,0
58015,-0.23,N,0
58016,-0.16,N,0
58017,-0.16,N,0
58018,-0.23999999,N,0
58019,-0.31999999,N,0
58020,-0.34,N,0
58021,-0.37,N,0
58022,-0.44,N,0
58023,-0.49000001,N,0
58024,-0.41999999,N,0
58025,-0.34,N,15
58026,-0.5,N,15
58027,-0.85000002,N,2
58028,-1.11,N,2
58029,-1.05,N,1
58030,-0.85000002,N,1
58031,-0.75,N,1
58032,-0.83999997,N,1
58033,-0.94999999,N,1
58034,-0.92000002,N,1
58035,-0.77999997,N,1
58036,-0.63,N,1
58037,-0.50999999,N,1
58038,-0.41,N,12
58039,-0.37,N,12
58040,-0.31999999,N,9
58041,-0.25999999,N,8
58042,-0.23999999,N,8
58043,-0.22,N,3
58044,-0.12,N,3
58045,0.07,N,3
58046,0.31,N,3
58047,0.41999999,N,3
58048,0.31999999,N,3
58049,0.15000001,N,3
58050,0.050000001,N,10
58051,-0.0099999998,N,10
58052,-0.11,N,10
58053,-0.22,N,10
58054,-0.28,N,3
58055,-0.28999999,N,3
58056,-0.28,N,4
58057,-0.30000001,N,4
58058,-0.30000001,N,4
58059,-0.23,N,4
58060,-0.17,N,4
58061,-0.19,N,9
58062,-0.19,N,9
58063,-0.1,N,12
58064,-0.02,N,12
58065,0,N,12
58066,0.029999999,N,12
58067,0.13,N,9
58068,0.30000001,N,9
58069,0.34999999,N,11
58070,0.25999999,N,5
58071,0.16,N,5
58072,0.13,N,5
58073,0.090000004,N,5
58074,0.029999999,N,10
58075,-0.0099999998,N,10
58076,-0.029999999,N,10
58077,0,N,10
58078,0,N,10
58079,-0.02,N,10
58080,0.0099999998,N,10
58081,-0.0099999998,N,10
58082,-0.11,N,15
58083,-0.27000001,N,7
58084,-0.31999999,N,7
58085,-0.23999999,N,7
58086,-0.13,N,7
58087,-0.07,N,12
58088,-0.02,N,12
58089,0.079999998,N,12
58090,0.19,N,12
58091,0.25999999,N,12
58092,0.27000001,N,12
58093,0.22,N,12
58094,0.18000001,N,12
58095,0.14,N,14
58096,0.16,N,15
58097,0.22,N,15
58098,0.23999999,N,15
58099,0.14,N,10
58100,0.059999999,N,10
58101,0.07,N,10
58102,0.15000001,N,10
58103,0.14,N,10
58104,0.090000004,N,10
58105,0.079999998,N,10
58106,0.090000004,N,10
58107,0.050000001,N,10
58108,-0.029999999,N,5
58109,-0.050000001,N,14
58110,0.0099999998,N,12
58111,0.07,N,12
58112,0.27000001,N,12
58113,0.12,N,12
58114,-0.059999999,N,12
58115,-0.14,N,12
58116,-0.18000001,N,12
58117,-0.28,N,12
58118,-0.28,N,12
58119,-0.13,N,12
58120,0.029999999,N,12
58121,0.090000004,N,7
58122,0.02,N,11
58123,-0.0099999998,N,13
58124,-0.029999999,N,13
58125,-0.059999999,N,13
58126,-0.11,N,13
58127,-0.050000001,N,13
58128,0.07,N,13
58129,0.13,N,13
58130,0.059999999,N,13
58131,0.029999999,N,10
58132,0.13,N,10
58133,0.17,N,10
58134,0.050000001,N,15
58135,-0.090000004,N,15
58136,-0.059999999,N,2
58137,0.029999999,N,2
58138,0,N,2
58139,-0.059999999,N,2
58140,-0.029999999,N,2
58141,0.07,N,2
58142,0.07,N,2
58143,-0.0099999998,N,14
58144,-0.059999999,N,14
58145,0.02,N,12
58146,0.029999999,N,12
58147,-0.07,N,12
58148,-0.16,N,9
58149,-0.14,N,9
58150,-0.1,N,9
58151,-0.15000001,N,9
58152,-0.18000001,N,9
58153,-0.14,N,9
58154,-0.07,N,9
58155,-0.14,N,9
58156,-0.23,N,11
58157,-0.28999999,N,13
58158,-0.25999999,N,13
58159,-0.25999999,N,13
58160,-0.31,N,13
58161,-0.28999999,N,13
58162,-0.15000001,N,13
58163,0.0099999998,N,13
58164,0.1,N,13
58165,0.15000001,N,13
58166,0.18000001,N,13
58167,0.16,N,13
58168,0.1,N,10
58169,0.039999999,N,15
58170,0.059999999,N,2
58171,0.090000004,N,2
58172,-0.039999999,N,2
58173,-0.22,N,2
58174,-0.38,N,2
58175,-0.47,N,2
58176,-0.66000003,N,2
58177,-1.05,N,2
58178,-1.4,N,1
58179,-1.51,N,1
58180,-1.49,N,1
58181,-1.51,N,12
58182,-1.54,N,12
58183,-1.46,N,9
58184,-1.28,N,9
58185,-1.1,N,9
58186,-0.88999999,N,9
58187,-0.60000002,N,9
58188,-0.36000001,N,9
58189,-0.30000001,N,9
58190,-0.28,N,8
58191,-0.11,N,8
58192,0.19,N,8
58193,0.38999999,N,8
58194,0.43000001,N,10
58195,0.47999999,N,10
58196,0.66000003,N,10
58197,0.81,N,10
58198,0.69999999,N,10
58199,0.41999999,N,10
58200,0.20999999,N,10
58201,0.16,N,10
58202,0.15000001,N,10
58203,0.13,N,3
58204,0.14,N,3
58205,0.11,N,3
58206,-0.059999999,N,3
58207,-0.23,N,14
58208,-0.16,N,14
58209,0.079999998,N,14
58210,0.16,N,14
58211,0,N,12
58212,-0.12,N,12
58213,-0.02,N,12
58214,0.14,N,12
58215,0.13,N,12
58216,-0.02,N,9
58217,-0.090000004,N,9
58218,-0.0099999998,N,9
58219,0.1,N,11
58220,0.15000001,N,11
58221,0.19,N,11
58222,0.22,N,11
58223,0.20999999,N,11
58224,0.18000001,N,10
58225,0.20999999,N,10
58226,0.31999999,N,10
58227,0.38999999,N,10
58228,0.41999999,N,10
58229,0.44999999,N,10
58230,0.51999998,N,10
58231,0.47,N,10
58232,0.27000001,N,15
58233,0.15000001,N,15
58234,0.23999999,N,15
58235,0.41,N,15
58236,0.38,N,15
58237,0.17,N,14
58238,0.050000001,N,14
58239,0.17,N,14
58240,0.31999999,N,14
58241,0.34,N,14
58242,0.30000001,N,14
58243,0.28999999,N,14
58244,0.25999999,N,12
58245,0.15000001,N,12
58246,0.079999998,N,12
58247,0.13,N,12
58248,0.2,N,12
58249,0.12,N,12
58250,0.050000001,N,11
58251,0.11,N,11
58252,0.25,N,11
58253,0.20999999,N,11
58254,0.02,N,11
58255,-0.15000001,N,11
58256,-0.13,N,13
58257,-0.07,N,13
58258,-0.059999999,N,13
58259,-0.039999999,N,13
58260,0,N,13
58261,-0.0099999998,N,13
58262,-0.15000001,N,13
58263,-0.28,N,0
58264,-0.25999999,N,0
58265,-0.12,N,0
58266,-0.12,N,0
58267,-0.25,N,0
58268,-0.31999999,N,0
58269,-0.23999999,N,1
58270,-0.17,N,1
58271,-0.27000001,N,1
58272,-0.38999999,N,1
58273,-0.38,N,1
58274,-0.38,N,1
58275,-0.49000001,N,1
58276,-0.61000001,N,1
58277,-0.55000001,N,1
58278,-0.41,N,1
58279,-0.37,N,1
58280,-0.40000001,N,1
58281,-0.34999999,N,1
58282,-0.31999999,N,8
58283,-0.38999999,N,8
58284,-0.5,N,8
58285,-0.47,N,8
58286,-0.27000001,N,8
58287,-0.16,N,8
58288,-0.16,N,8
58289,-0.14,N,8
58290,-0.02,N,3
58291,0.050000001,N,3
58292,-0.029999999,N,3
58293,-0.079999998,N,3
58294,0.07,N,3
58295,0.25,N,3
58296,0.23999999,N,3
58297,0.039999999,N,3
58298,-0.029999999,N,3
58299,0.12,N,3
58300,0.25,N,3
58301,0.19,N,3
58302,0.059999999,N,3
58303,-0.0099999998,N,4
58304,-0.039999999,N,4
58305,-0.1,N,4
58306,-0.039999999,N,4
58307,0.19,N,4
58308,0.36000001,N,4
58309,0.31,N,4
58310,0.14,N,4
58311,0.07,N,4
58312,0.1,N,4
58313,0.1,N,4
58314,0.029999999,N,4
58315,0.050000001,N,4
58316,0.19,N,5
58317,0.23999999,N,5
58318,0.19,N,5
58319,0.18000001,N,5
58320,0.28,N,5
58321,0.38,N,5
58322,0.33000001,N,5
58323,0.20999999,N,5
58324,0.2,N,5
58325,0.30000001,N,5
58326,0.38,N,5
58327,0.38999999,N,5
58328,0.34999999,N,6
58329,0.25,N,6
58330,0.0099999998,N,6
58331,-0.2,N,6
58332,-0.18000001,N,6
58333,0.079999998,N,6
58334,0.33000001,N,6
58335,0.34999999,N,6
58336,0.25,N,6
58337,0.22,N,7
58338,0.23999999,N,7
58339,0.25,N,7
58340,0.31,N,7
58341,0.40000001,N,7
58342,0.40000001,N,7
58343,0.31,N,7
58344,0.25,N,6
58345,0.37,N,6
58346,0.54000002,N,6
58347,0.5,N,6
58348,0.28999999,N,6
58349,0.18000001,N,6
58350,0.27000001,N,15
58351,0.41,N,15
58352,0.43000001,N,15
58353,0.38,N,15
58354,0.37,N,15
58355,0.38,N,15
58356,0.34999999,N,15
58357,0.31,N,6
58358,0.30000001,N,6
58359,0.28999999,N,6
58360,0.22,N,7
58361,0.22,N,7
58362,0.34999999,N,7
58363,0.51999998,N,14
58364,0.51999998,N,14
58365,0.37,N,12
58366,0.34,N,12
58367,0.46000001,N,12
58368,-0.25999999,N,12
58369,-0.1,N,12
58370,0.0099999998,N,7
58371,0.11,N,7
58372,0.19,N,7
58373,0.2,N,0
58374,0.17,N,0
58375,0.090000004,N,7
58376,0.02,N,11
58377,0.039999999,N,11
58378,0.1,N,13
58379,0.18000001,N,13
58380,0.2,N,13
58381,0.17,N,13
58382,0.13,N,13
58383,0.059999999,N,0
58384,0.0099999998,N,0
58385,-0.029999999,N,1
58386,-0.059999999,N,1
58387,-0.11,N,1
58388,-0.16,N,0
58389,-0.2,N,0
58390,-0.2,N,1
58391,-0.17,N,1
58392,-0.18000001,N,1
58393,-0.23,N,1
58394,-0.25,N,1
58395,-0.25,N,1
58396,-0.23,N,1
58397,-0.18000001,N,1
58398,-0.16,N,8
58399,-0.22,N,8
58400,-0.31,N,8
58401,-0.38,N,1
58402,-0.38999999,N,1
58403,-0.34,N,8
58404,-0.23,N,8
58405,-0.12,N,8
58406,-0.1,N,8
58407,-0.18000001,N,8
58408,-0.30000001,N,8
58409,-0.38999999,N,8
58410,-0.33000001,N,8
58411,-0.17,N,8
58412,-0.029999999,N,8
58413,0,N,8
58414,-0.0099999998,N,3
58415,0.0099999998,N,3
58416,0.029999999,N,3
58417,0.079999998,N,3
58418,0.11,N,3
